Train_Number,Source_Station,Destination_Station,Avg_Delay
3007,GOY,KWP,209
3007,GOY,JP,251
3007,GOY,RGS,245
3007,GOY,SIKR,239
3007,GOY,JJN,241
3007,GOY,LHU,170
3007,GOY,SDLP,179
3007,GOY,HSR,165
3007,TDL,AF,166
3007,TDL,CNB,155
3007,TDL,ETW,360
3007,TDL,FAB,500
3007,TDL,SSDT,378
3007,TDL,AGC,354
3007,TDL,AH,194
3007,TDL,BTE,401
3007,TDL,BKI,216
3007,TDL,DO,219
3007,TDL,KWP,209
3007,TDL,JP,251
3007,TDL,RGS,245
3007,TDL,SIKR,239
3007,TDL,JJN,241
3007,TDL,LHU,170
3007,TDL,SDLP,179
3007,TDL,HSR,165
3007,AF,CNB,155
3007,AF,ETW,360
3007,AF,FAB,500
3007,AF,SSDT,378
3007,AF,AGC,354
3007,AF,AH,194
3007,AF,BTE,401
3007,AF,BKI,216
3007,AF,DO,219
3007,AF,KWP,209
3007,AF,JP,251
3007,AF,RGS,245
3007,AF,SIKR,239
3007,AF,JJN,241
3007,AF,LHU,170
3007,AF,SDLP,179
3007,AF,HSR,165
3007,CNB,ETW,360
3007,CNB,FAB,500
3007,CNB,SSDT,378
3007,CNB,AGC,354
3007,CNB,AH,194
3007,CNB,BTE,401
3007,CNB,BKI,216
3007,CNB,DO,219
3007,CNB,KWP,209
3007,CNB,JP,251
3007,CNB,RGS,245
3007,CNB,SIKR,239
3007,CNB,JJN,241
3007,CNB,LHU,170
3007,CNB,SDLP,179
3007,CNB,HSR,165
3007,ETW,FAB,500
3007,ETW,SSDT,378
3007,ETW,AGC,354
3007,ETW,AH,194
3007,ETW,BTE,401
3007,ETW,BKI,216
3007,ETW,DO,219
3007,ETW,KWP,209
3007,ETW,JP,251
3007,ETW,RGS,245
3007,ETW,SIKR,239
3007,ETW,JJN,241
3007,ETW,LHU,170
3007,ETW,SDLP,179
3007,ETW,HSR,165
3007,FAB,SSDT,378
3007,FAB,AGC,354
3007,FAB,AH,194
3007,FAB,BTE,401
3007,FAB,BKI,216
3007,FAB,DO,219
3007,FAB,KWP,209
3007,FAB,JP,251
3007,FAB,RGS,245
3007,FAB,SIKR,239
3007,FAB,JJN,241
3007,FAB,LHU,170
3007,FAB,SDLP,179
3007,FAB,HSR,165
3007,SSDT,AGC,354
3007,SSDT,AH,194
3007,SSDT,BTE,401
3007,SSDT,BKI,216
3007,SSDT,DO,219
3007,SSDT,KWP,209
3007,SSDT,JP,251
3007,SSDT,RGS,245
3007,SSDT,SIKR,239
3007,SSDT,JJN,241
3007,SSDT,LHU,170
3007,SSDT,SDLP,179
3007,SSDT,HSR,165
3007,AGC,AH,194
3007,AGC,BTE,401
3007,AGC,BKI,216
3007,AGC,DO,219
3007,AGC,KWP,209
3007,AGC,JP,251
3007,AGC,RGS,245
3007,AGC,SIKR,239
3007,AGC,JJN,241
3007,AGC,LHU,170
3007,AGC,SDLP,179
3007,AGC,HSR,165
3007,AH,BTE,401
3007,AH,BKI,216
3007,AH,DO,219
3007,AH,KWP,209
3007,AH,JP,251
3007,AH,RGS,245
3007,AH,SIKR,239
3007,AH,JJN,241
3007,AH,LHU,170
3007,AH,SDLP,179
3007,AH,HSR,165
3007,BTE,BKI,216
3007,BTE,DO,219
3007,BTE,KWP,209
3007,BTE,JP,251
3007,BTE,RGS,245
3007,BTE,SIKR,239
3007,BTE,JJN,241
3007,BTE,LHU,170
3007,BTE,SDLP,179
3007,BTE,HSR,165
3007,BKI,DO,219
3007,BKI,KWP,209
3007,BKI,JP,251
3007,BKI,RGS,245
3007,BKI,SIKR,239
3007,BKI,JJN,241
3007,BKI,LHU,170
3007,BKI,SDLP,179
3007,BKI,HSR,165
3007,DO,KWP,209
3007,DO,JP,251
3007,DO,RGS,245
3007,DO,SIKR,239
3007,DO,JJN,241
3007,DO,LHU,170
3007,DO,SDLP,179
3007,DO,HSR,165
3007,KWP,JP,251
3007,KWP,RGS,245
3007,KWP,SIKR,239
3007,KWP,JJN,241
3007,KWP,LHU,170
3007,KWP,SDLP,179
3007,KWP,HSR,165
3007,JP,RGS,245
3007,JP,SIKR,239
3007,JP,JJN,241
3007,JP,LHU,170
3007,JP,SDLP,179
3007,JP,HSR,165
3007,RGS,SIKR,239
3007,RGS,JJN,241
3007,RGS,LHU,170
3007,RGS,SDLP,179
3007,RGS,HSR,165
3007,SIKR,JJN,241
3007,SIKR,LHU,170
3007,SIKR,SDLP,179
3007,SIKR,HSR,165
3007,JJN,LHU,170
3007,JJN,SDLP,179
3007,JJN,HSR,165
3007,LHU,SDLP,179
3007,LHU,HSR,165
3007,SDLP,HSR,165
3008,KWP,DO,65
3008,KWP,HSR,2
3008,KWP,SDLP,0
3008,KWP,LHU,2
3008,KWP,JJN,0
3008,KWP,SIKR,1
3008,KWP,RGS,0
3008,KWP,JP,38
3008,KWP,BKI,52
3008,KWP,AF,128
3008,KWP,TDL,136
3008,KWP,GOY,138
3008,KWP,BTE,100
3008,KWP,AH,44
3008,KWP,AGC,89
3008,KWP,SSDT,106
3008,KWP,FAB,126
3008,KWP,ETW,56
3008,KWP,CNB,5
3008,KWP,PRYJ,145
3008,KWP,DDU,163
3008,KWP,BXR,179
3008,KWP,ARA,206
3008,KWP,DNR,248
3008,KWP,PNBE,252
3008,KWP,BKP,278
3008,KWP,MKA,300
3008,KWP,KIUL,318
3008,KWP,JAJ,309
3008,KWP,JSME,333
3008,KWP,MDP,336
3008,KWP,CRJ,341
3008,KWP,ASN,338
3008,KWP,DGR,352
3008,KWP,BWN,343
3008,KWP,BDC,354
3008,KWP,HWH,366
3008,DO,HSR,2
3008,DO,SDLP,0
3008,DO,LHU,2
3008,DO,JJN,0
3008,DO,SIKR,1
3008,DO,RGS,0
3008,DO,JP,38
3008,DO,BKI,52
3008,DO,AF,128
3008,DO,TDL,136
3008,DO,GOY,138
3008,DO,BTE,100
3008,DO,AH,44
3008,DO,AGC,89
3008,DO,SSDT,106
3008,DO,FAB,126
3008,DO,ETW,56
3008,DO,CNB,5
3008,DO,PRYJ,145
3008,DO,DDU,163
3008,DO,BXR,179
3008,DO,ARA,206
3008,DO,DNR,248
3008,DO,PNBE,252
3008,DO,BKP,278
3008,DO,MKA,300
3008,DO,KIUL,318
3008,DO,JAJ,309
3008,DO,JSME,333
3008,DO,MDP,336
3008,DO,CRJ,341
3008,DO,ASN,338
3008,DO,DGR,352
3008,DO,BWN,343
3008,DO,BDC,354
3008,DO,HWH,366
3008,HSR,SDLP,0
3008,HSR,LHU,2
3008,HSR,JJN,0
3008,HSR,SIKR,1
3008,HSR,RGS,0
3008,HSR,JP,38
3008,HSR,BKI,52
3008,HSR,AF,128
3008,HSR,TDL,136
3008,HSR,GOY,138
3008,HSR,BTE,100
3008,HSR,AH,44
3008,HSR,AGC,89
3008,HSR,SSDT,106
3008,HSR,FAB,126
3008,HSR,ETW,56
3008,HSR,CNB,5
3008,HSR,PRYJ,145
3008,HSR,DDU,163
3008,HSR,BXR,179
3008,HSR,ARA,206
3008,HSR,DNR,248
3008,HSR,PNBE,252
3008,HSR,BKP,278
3008,HSR,MKA,300
3008,HSR,KIUL,318
3008,HSR,JAJ,309
3008,HSR,JSME,333
3008,HSR,MDP,336
3008,HSR,CRJ,341
3008,HSR,ASN,338
3008,HSR,DGR,352
3008,HSR,BWN,343
3008,HSR,BDC,354
3008,HSR,HWH,366
3008,SDLP,LHU,2
3008,SDLP,JJN,0
3008,SDLP,SIKR,1
3008,SDLP,RGS,0
3008,SDLP,JP,38
3008,SDLP,BKI,52
3008,SDLP,AF,128
3008,SDLP,TDL,136
3008,SDLP,GOY,138
3008,SDLP,BTE,100
3008,SDLP,AH,44
3008,SDLP,AGC,89
3008,SDLP,SSDT,106
3008,SDLP,FAB,126
3008,SDLP,ETW,56
3008,SDLP,CNB,5
3008,SDLP,PRYJ,145
3008,SDLP,DDU,163
3008,SDLP,BXR,179
3008,SDLP,ARA,206
3008,SDLP,DNR,248
3008,SDLP,PNBE,252
3008,SDLP,BKP,278
3008,SDLP,MKA,300
3008,SDLP,KIUL,318
3008,SDLP,JAJ,309
3008,SDLP,JSME,333
3008,SDLP,MDP,336
3008,SDLP,CRJ,341
3008,SDLP,ASN,338
3008,SDLP,DGR,352
3008,SDLP,BWN,343
3008,SDLP,BDC,354
3008,SDLP,HWH,366
3008,LHU,JJN,0
3008,LHU,SIKR,1
3008,LHU,RGS,0
3008,LHU,JP,38
3008,LHU,BKI,52
3008,LHU,AF,128
3008,LHU,TDL,136
3008,LHU,GOY,138
3008,LHU,BTE,100
3008,LHU,AH,44
3008,LHU,AGC,89
3008,LHU,SSDT,106
3008,LHU,FAB,126
3008,LHU,ETW,56
3008,LHU,CNB,5
3008,LHU,PRYJ,145
3008,LHU,DDU,163
3008,LHU,BXR,179
3008,LHU,ARA,206
3008,LHU,DNR,248
3008,LHU,PNBE,252
3008,LHU,BKP,278
3008,LHU,MKA,300
3008,LHU,KIUL,318
3008,LHU,JAJ,309
3008,LHU,JSME,333
3008,LHU,MDP,336
3008,LHU,CRJ,341
3008,LHU,ASN,338
3008,LHU,DGR,352
3008,LHU,BWN,343
3008,LHU,BDC,354
3008,LHU,HWH,366
3008,JJN,SIKR,1
3008,JJN,RGS,0
3008,JJN,JP,38
3008,JJN,BKI,52
3008,JJN,AF,128
3008,JJN,TDL,136
3008,JJN,GOY,138
3008,JJN,BTE,100
3008,JJN,AH,44
3008,JJN,AGC,89
3008,JJN,SSDT,106
3008,JJN,FAB,126
3008,JJN,ETW,56
3008,JJN,CNB,5
3008,JJN,PRYJ,145
3008,JJN,DDU,163
3008,JJN,BXR,179
3008,JJN,ARA,206
3008,JJN,DNR,248
3008,JJN,PNBE,252
3008,JJN,BKP,278
3008,JJN,MKA,300
3008,JJN,KIUL,318
3008,JJN,JAJ,309
3008,JJN,JSME,333
3008,JJN,MDP,336
3008,JJN,CRJ,341
3008,JJN,ASN,338
3008,JJN,DGR,352
3008,JJN,BWN,343
3008,JJN,BDC,354
3008,JJN,HWH,366
3008,SIKR,RGS,0
3008,SIKR,JP,38
3008,SIKR,BKI,52
3008,SIKR,AF,128
3008,SIKR,TDL,136
3008,SIKR,GOY,138
3008,SIKR,BTE,100
3008,SIKR,AH,44
3008,SIKR,AGC,89
3008,SIKR,SSDT,106
3008,SIKR,FAB,126
3008,SIKR,ETW,56
3008,SIKR,CNB,5
3008,SIKR,PRYJ,145
3008,SIKR,DDU,163
3008,SIKR,BXR,179
3008,SIKR,ARA,206
3008,SIKR,DNR,248
3008,SIKR,PNBE,252
3008,SIKR,BKP,278
3008,SIKR,MKA,300
3008,SIKR,KIUL,318
3008,SIKR,JAJ,309
3008,SIKR,JSME,333
3008,SIKR,MDP,336
3008,SIKR,CRJ,341
3008,SIKR,ASN,338
3008,SIKR,DGR,352
3008,SIKR,BWN,343
3008,SIKR,BDC,354
3008,SIKR,HWH,366
3008,RGS,JP,38
3008,RGS,BKI,52
3008,RGS,AF,128
3008,RGS,TDL,136
3008,RGS,GOY,138
3008,RGS,BTE,100
3008,RGS,AH,44
3008,RGS,AGC,89
3008,RGS,SSDT,106
3008,RGS,FAB,126
3008,RGS,ETW,56
3008,RGS,CNB,5
3008,RGS,PRYJ,145
3008,RGS,DDU,163
3008,RGS,BXR,179
3008,RGS,ARA,206
3008,RGS,DNR,248
3008,RGS,PNBE,252
3008,RGS,BKP,278
3008,RGS,MKA,300
3008,RGS,KIUL,318
3008,RGS,JAJ,309
3008,RGS,JSME,333
3008,RGS,MDP,336
3008,RGS,CRJ,341
3008,RGS,ASN,338
3008,RGS,DGR,352
3008,RGS,BWN,343
3008,RGS,BDC,354
3008,RGS,HWH,366
3008,JP,BKI,52
3008,JP,AF,128
3008,JP,TDL,136
3008,JP,GOY,138
3008,JP,BTE,100
3008,JP,AH,44
3008,JP,AGC,89
3008,JP,SSDT,106
3008,JP,FAB,126
3008,JP,ETW,56
3008,JP,CNB,5
3008,JP,PRYJ,145
3008,JP,DDU,163
3008,JP,BXR,179
3008,JP,ARA,206
3008,JP,DNR,248
3008,JP,PNBE,252
3008,JP,BKP,278
3008,JP,MKA,300
3008,JP,KIUL,318
3008,JP,JAJ,309
3008,JP,JSME,333
3008,JP,MDP,336
3008,JP,CRJ,341
3008,JP,ASN,338
3008,JP,DGR,352
3008,JP,BWN,343
3008,JP,BDC,354
3008,JP,HWH,366
3008,BKI,AF,128
3008,BKI,TDL,136
3008,BKI,GOY,138
3008,BKI,BTE,100
3008,BKI,AH,44
3008,BKI,AGC,89
3008,BKI,SSDT,106
3008,BKI,FAB,126
3008,BKI,ETW,56
3008,BKI,CNB,5
3008,BKI,PRYJ,145
3008,BKI,DDU,163
3008,BKI,BXR,179
3008,BKI,ARA,206
3008,BKI,DNR,248
3008,BKI,PNBE,252
3008,BKI,BKP,278
3008,BKI,MKA,300
3008,BKI,KIUL,318
3008,BKI,JAJ,309
3008,BKI,JSME,333
3008,BKI,MDP,336
3008,BKI,CRJ,341
3008,BKI,ASN,338
3008,BKI,DGR,352
3008,BKI,BWN,343
3008,BKI,BDC,354
3008,BKI,HWH,366
3008,AF,TDL,136
3008,AF,GOY,138
3008,AF,BTE,100
3008,AF,AH,44
3008,AF,AGC,89
3008,AF,SSDT,106
3008,AF,FAB,126
3008,AF,ETW,56
3008,AF,CNB,5
3008,AF,PRYJ,145
3008,AF,DDU,163
3008,AF,BXR,179
3008,AF,ARA,206
3008,AF,DNR,248
3008,AF,PNBE,252
3008,AF,BKP,278
3008,AF,MKA,300
3008,AF,KIUL,318
3008,AF,JAJ,309
3008,AF,JSME,333
3008,AF,MDP,336
3008,AF,CRJ,341
3008,AF,ASN,338
3008,AF,DGR,352
3008,AF,BWN,343
3008,AF,BDC,354
3008,AF,HWH,366
3008,TDL,GOY,138
3008,TDL,BTE,100
3008,TDL,AH,44
3008,TDL,AGC,89
3008,TDL,SSDT,106
3008,TDL,FAB,126
3008,TDL,ETW,56
3008,TDL,CNB,5
3008,TDL,PRYJ,145
3008,TDL,DDU,163
3008,TDL,BXR,179
3008,TDL,ARA,206
3008,TDL,DNR,248
3008,TDL,PNBE,252
3008,TDL,BKP,278
3008,TDL,MKA,300
3008,TDL,KIUL,318
3008,TDL,JAJ,309
3008,TDL,JSME,333
3008,TDL,MDP,336
3008,TDL,CRJ,341
3008,TDL,ASN,338
3008,TDL,DGR,352
3008,TDL,BWN,343
3008,TDL,BDC,354
3008,TDL,HWH,366
3008,GOY,BTE,100
3008,GOY,AH,44
3008,GOY,AGC,89
3008,GOY,SSDT,106
3008,GOY,FAB,126
3008,GOY,ETW,56
3008,GOY,CNB,5
3008,GOY,PRYJ,145
3008,GOY,DDU,163
3008,GOY,BXR,179
3008,GOY,ARA,206
3008,GOY,DNR,248
3008,GOY,PNBE,252
3008,GOY,BKP,278
3008,GOY,MKA,300
3008,GOY,KIUL,318
3008,GOY,JAJ,309
3008,GOY,JSME,333
3008,GOY,MDP,336
3008,GOY,CRJ,341
3008,GOY,ASN,338
3008,GOY,DGR,352
3008,GOY,BWN,343
3008,GOY,BDC,354
3008,GOY,HWH,366
3008,BTE,AH,44
3008,BTE,AGC,89
3008,BTE,SSDT,106
3008,BTE,FAB,126
3008,BTE,ETW,56
3008,BTE,CNB,5
3008,BTE,PRYJ,145
3008,BTE,DDU,163
3008,BTE,BXR,179
3008,BTE,ARA,206
3008,BTE,DNR,248
3008,BTE,PNBE,252
3008,BTE,BKP,278
3008,BTE,MKA,300
3008,BTE,KIUL,318
3008,BTE,JAJ,309
3008,BTE,JSME,333
3008,BTE,MDP,336
3008,BTE,CRJ,341
3008,BTE,ASN,338
3008,BTE,DGR,352
3008,BTE,BWN,343
3008,BTE,BDC,354
3008,BTE,HWH,366
3008,AH,AGC,89
3008,AH,SSDT,106
3008,AH,FAB,126
3008,AH,ETW,56
3008,AH,CNB,5
3008,AH,PRYJ,145
3008,AH,DDU,163
3008,AH,BXR,179
3008,AH,ARA,206
3008,AH,DNR,248
3008,AH,PNBE,252
3008,AH,BKP,278
3008,AH,MKA,300
3008,AH,KIUL,318
3008,AH,JAJ,309
3008,AH,JSME,333
3008,AH,MDP,336
3008,AH,CRJ,341
3008,AH,ASN,338
3008,AH,DGR,352
3008,AH,BWN,343
3008,AH,BDC,354
3008,AH,HWH,366
3008,AGC,SSDT,106
3008,AGC,FAB,126
3008,AGC,ETW,56
3008,AGC,CNB,5
3008,AGC,PRYJ,145
3008,AGC,DDU,163
3008,AGC,BXR,179
3008,AGC,ARA,206
3008,AGC,DNR,248
3008,AGC,PNBE,252
3008,AGC,BKP,278
3008,AGC,MKA,300
3008,AGC,KIUL,318
3008,AGC,JAJ,309
3008,AGC,JSME,333
3008,AGC,MDP,336
3008,AGC,CRJ,341
3008,AGC,ASN,338
3008,AGC,DGR,352
3008,AGC,BWN,343
3008,AGC,BDC,354
3008,AGC,HWH,366
3008,SSDT,FAB,126
3008,SSDT,ETW,56
3008,SSDT,CNB,5
3008,SSDT,PRYJ,145
3008,SSDT,DDU,163
3008,SSDT,BXR,179
3008,SSDT,ARA,206
3008,SSDT,DNR,248
3008,SSDT,PNBE,252
3008,SSDT,BKP,278
3008,SSDT,MKA,300
3008,SSDT,KIUL,318
3008,SSDT,JAJ,309
3008,SSDT,JSME,333
3008,SSDT,MDP,336
3008,SSDT,CRJ,341
3008,SSDT,ASN,338
3008,SSDT,DGR,352
3008,SSDT,BWN,343
3008,SSDT,BDC,354
3008,SSDT,HWH,366
3008,FAB,ETW,56
3008,FAB,CNB,5
3008,FAB,PRYJ,145
3008,FAB,DDU,163
3008,FAB,BXR,179
3008,FAB,ARA,206
3008,FAB,DNR,248
3008,FAB,PNBE,252
3008,FAB,BKP,278
3008,FAB,MKA,300
3008,FAB,KIUL,318
3008,FAB,JAJ,309
3008,FAB,JSME,333
3008,FAB,MDP,336
3008,FAB,CRJ,341
3008,FAB,ASN,338
3008,FAB,DGR,352
3008,FAB,BWN,343
3008,FAB,BDC,354
3008,FAB,HWH,366
3008,ETW,CNB,5
3008,ETW,PRYJ,145
3008,ETW,DDU,163
3008,ETW,BXR,179
3008,ETW,ARA,206
3008,ETW,DNR,248
3008,ETW,PNBE,252
3008,ETW,BKP,278
3008,ETW,MKA,300
3008,ETW,KIUL,318
3008,ETW,JAJ,309
3008,ETW,JSME,333
3008,ETW,MDP,336
3008,ETW,CRJ,341
3008,ETW,ASN,338
3008,ETW,DGR,352
3008,ETW,BWN,343
3008,ETW,BDC,354
3008,ETW,HWH,366
3008,CNB,PRYJ,145
3008,CNB,DDU,163
3008,CNB,BXR,179
3008,CNB,ARA,206
3008,CNB,DNR,248
3008,CNB,PNBE,252
3008,CNB,BKP,278
3008,CNB,MKA,300
3008,CNB,KIUL,318
3008,CNB,JAJ,309
3008,CNB,JSME,333
3008,CNB,MDP,336
3008,CNB,CRJ,341
3008,CNB,ASN,338
3008,CNB,DGR,352
3008,CNB,BWN,343
3008,CNB,BDC,354
3008,CNB,HWH,366
3008,PRYJ,DDU,163
3008,PRYJ,BXR,179
3008,PRYJ,ARA,206
3008,PRYJ,DNR,248
3008,PRYJ,PNBE,252
3008,PRYJ,BKP,278
3008,PRYJ,MKA,300
3008,PRYJ,KIUL,318
3008,PRYJ,JAJ,309
3008,PRYJ,JSME,333
3008,PRYJ,MDP,336
3008,PRYJ,CRJ,341
3008,PRYJ,ASN,338
3008,PRYJ,DGR,352
3008,PRYJ,BWN,343
3008,PRYJ,BDC,354
3008,PRYJ,HWH,366
3008,DDU,BXR,179
3008,DDU,ARA,206
3008,DDU,DNR,248
3008,DDU,PNBE,252
3008,DDU,BKP,278
3008,DDU,MKA,300
3008,DDU,KIUL,318
3008,DDU,JAJ,309
3008,DDU,JSME,333
3008,DDU,MDP,336
3008,DDU,CRJ,341
3008,DDU,ASN,338
3008,DDU,DGR,352
3008,DDU,BWN,343
3008,DDU,BDC,354
3008,DDU,HWH,366
3008,BXR,ARA,206
3008,BXR,DNR,248
3008,BXR,PNBE,252
3008,BXR,BKP,278
3008,BXR,MKA,300
3008,BXR,KIUL,318
3008,BXR,JAJ,309
3008,BXR,JSME,333
3008,BXR,MDP,336
3008,BXR,CRJ,341
3008,BXR,ASN,338
3008,BXR,DGR,352
3008,BXR,BWN,343
3008,BXR,BDC,354
3008,BXR,HWH,366
3008,ARA,DNR,248
3008,ARA,PNBE,252
3008,ARA,BKP,278
3008,ARA,MKA,300
3008,ARA,KIUL,318
3008,ARA,JAJ,309
3008,ARA,JSME,333
3008,ARA,MDP,336
3008,ARA,CRJ,341
3008,ARA,ASN,338
3008,ARA,DGR,352
3008,ARA,BWN,343
3008,ARA,BDC,354
3008,ARA,HWH,366
3008,DNR,PNBE,252
3008,DNR,BKP,278
3008,DNR,MKA,300
3008,DNR,KIUL,318
3008,DNR,JAJ,309
3008,DNR,JSME,333
3008,DNR,MDP,336
3008,DNR,CRJ,341
3008,DNR,ASN,338
3008,DNR,DGR,352
3008,DNR,BWN,343
3008,DNR,BDC,354
3008,DNR,HWH,366
3008,PNBE,BKP,278
3008,PNBE,MKA,300
3008,PNBE,KIUL,318
3008,PNBE,JAJ,309
3008,PNBE,JSME,333
3008,PNBE,MDP,336
3008,PNBE,CRJ,341
3008,PNBE,ASN,338
3008,PNBE,DGR,352
3008,PNBE,BWN,343
3008,PNBE,BDC,354
3008,PNBE,HWH,366
3008,BKP,MKA,300
3008,BKP,KIUL,318
3008,BKP,JAJ,309
3008,BKP,JSME,333
3008,BKP,MDP,336
3008,BKP,CRJ,341
3008,BKP,ASN,338
3008,BKP,DGR,352
3008,BKP,BWN,343
3008,BKP,BDC,354
3008,BKP,HWH,366
3008,MKA,KIUL,318
3008,MKA,JAJ,309
3008,MKA,JSME,333
3008,MKA,MDP,336
3008,MKA,CRJ,341
3008,MKA,ASN,338
3008,MKA,DGR,352
3008,MKA,BWN,343
3008,MKA,BDC,354
3008,MKA,HWH,366
3008,KIUL,JAJ,309
3008,KIUL,JSME,333
3008,KIUL,MDP,336
3008,KIUL,CRJ,341
3008,KIUL,ASN,338
3008,KIUL,DGR,352
3008,KIUL,BWN,343
3008,KIUL,BDC,354
3008,KIUL,HWH,366
3008,JAJ,JSME,333
3008,JAJ,MDP,336
3008,JAJ,CRJ,341
3008,JAJ,ASN,338
3008,JAJ,DGR,352
3008,JAJ,BWN,343
3008,JAJ,BDC,354
3008,JAJ,HWH,366
3008,JSME,MDP,336
3008,JSME,CRJ,341
3008,JSME,ASN,338
3008,JSME,DGR,352
3008,JSME,BWN,343
3008,JSME,BDC,354
3008,JSME,HWH,366
3008,MDP,CRJ,341
3008,MDP,ASN,338
3008,MDP,DGR,352
3008,MDP,BWN,343
3008,MDP,BDC,354
3008,MDP,HWH,366
3008,CRJ,ASN,338
3008,CRJ,DGR,352
3008,CRJ,BWN,343
3008,CRJ,BDC,354
3008,CRJ,HWH,366
3008,ASN,DGR,352
3008,ASN,BWN,343
3008,ASN,BDC,354
3008,ASN,HWH,366
3008,DGR,BWN,343
3008,DGR,BDC,354
3008,DGR,HWH,366
3008,BWN,BDC,354
3008,BWN,HWH,366
3008,BDC,HWH,366
3009,HWH,BDC,61
3009,HWH,BWN,99
3009,HWH,DGR,96
3009,HWH,ASN,116
3009,HWH,DHN,34
3009,HWH,KQR,48
3009,HWH,GAYA,64
3009,HWH,AUBR,97
3009,HWH,DOS,95
3009,HWH,SSM,101
3009,HWH,BBU,116
3009,HWH,DDU,65
3009,HWH,MZP,71
3009,HWH,PRYJ,72
3009,HWH,FTP,111
3009,HWH,GOY,88
3009,HWH,ETW,92
3009,HWH,TDL,14
3009,HWH,ANVT,28
3009,BDC,BWN,99
3009,BDC,DGR,96
3009,BDC,ASN,116
3009,BDC,DHN,34
3009,BDC,KQR,48
3009,BDC,GAYA,64
3009,BDC,AUBR,97
3009,BDC,DOS,95
3009,BDC,SSM,101
3009,BDC,BBU,116
3009,BDC,DDU,65
3009,BDC,MZP,71
3009,BDC,PRYJ,72
3009,BDC,FTP,111
3009,BDC,GOY,88
3009,BDC,ETW,92
3009,BDC,TDL,14
3009,BDC,ANVT,28
3009,BWN,DGR,96
3009,BWN,ASN,116
3009,BWN,DHN,34
3009,BWN,KQR,48
3009,BWN,GAYA,64
3009,BWN,AUBR,97
3009,BWN,DOS,95
3009,BWN,SSM,101
3009,BWN,BBU,116
3009,BWN,DDU,65
3009,BWN,MZP,71
3009,BWN,PRYJ,72
3009,BWN,FTP,111
3009,BWN,GOY,88
3009,BWN,ETW,92
3009,BWN,TDL,14
3009,BWN,ANVT,28
3009,DGR,ASN,116
3009,DGR,DHN,34
3009,DGR,KQR,48
3009,DGR,GAYA,64
3009,DGR,AUBR,97
3009,DGR,DOS,95
3009,DGR,SSM,101
3009,DGR,BBU,116
3009,DGR,DDU,65
3009,DGR,MZP,71
3009,DGR,PRYJ,72
3009,DGR,FTP,111
3009,DGR,GOY,88
3009,DGR,ETW,92
3009,DGR,TDL,14
3009,DGR,ANVT,28
3009,ASN,DHN,34
3009,ASN,KQR,48
3009,ASN,GAYA,64
3009,ASN,AUBR,97
3009,ASN,DOS,95
3009,ASN,SSM,101
3009,ASN,BBU,116
3009,ASN,DDU,65
3009,ASN,MZP,71
3009,ASN,PRYJ,72
3009,ASN,FTP,111
3009,ASN,GOY,88
3009,ASN,ETW,92
3009,ASN,TDL,14
3009,ASN,ANVT,28
3009,DHN,KQR,48
3009,DHN,GAYA,64
3009,DHN,AUBR,97
3009,DHN,DOS,95
3009,DHN,SSM,101
3009,DHN,BBU,116
3009,DHN,DDU,65
3009,DHN,MZP,71
3009,DHN,PRYJ,72
3009,DHN,FTP,111
3009,DHN,GOY,88
3009,DHN,ETW,92
3009,DHN,TDL,14
3009,DHN,ANVT,28
3009,KQR,GAYA,64
3009,KQR,AUBR,97
3009,KQR,DOS,95
3009,KQR,SSM,101
3009,KQR,BBU,116
3009,KQR,DDU,65
3009,KQR,MZP,71
3009,KQR,PRYJ,72
3009,KQR,FTP,111
3009,KQR,GOY,88
3009,KQR,ETW,92
3009,KQR,TDL,14
3009,KQR,ANVT,28
3009,GAYA,AUBR,97
3009,GAYA,DOS,95
3009,GAYA,SSM,101
3009,GAYA,BBU,116
3009,GAYA,DDU,65
3009,GAYA,MZP,71
3009,GAYA,PRYJ,72
3009,GAYA,FTP,111
3009,GAYA,GOY,88
3009,GAYA,ETW,92
3009,GAYA,TDL,14
3009,GAYA,ANVT,28
3009,AUBR,DOS,95
3009,AUBR,SSM,101
3009,AUBR,BBU,116
3009,AUBR,DDU,65
3009,AUBR,MZP,71
3009,AUBR,PRYJ,72
3009,AUBR,FTP,111
3009,AUBR,GOY,88
3009,AUBR,ETW,92
3009,AUBR,TDL,14
3009,AUBR,ANVT,28
3009,DOS,SSM,101
3009,DOS,BBU,116
3009,DOS,DDU,65
3009,DOS,MZP,71
3009,DOS,PRYJ,72
3009,DOS,FTP,111
3009,DOS,GOY,88
3009,DOS,ETW,92
3009,DOS,TDL,14
3009,DOS,ANVT,28
3009,SSM,BBU,116
3009,SSM,DDU,65
3009,SSM,MZP,71
3009,SSM,PRYJ,72
3009,SSM,FTP,111
3009,SSM,GOY,88
3009,SSM,ETW,92
3009,SSM,TDL,14
3009,SSM,ANVT,28
3009,BBU,DDU,65
3009,BBU,MZP,71
3009,BBU,PRYJ,72
3009,BBU,FTP,111
3009,BBU,GOY,88
3009,BBU,ETW,92
3009,BBU,TDL,14
3009,BBU,ANVT,28
3009,DDU,MZP,71
3009,DDU,PRYJ,72
3009,DDU,FTP,111
3009,DDU,GOY,88
3009,DDU,ETW,92
3009,DDU,TDL,14
3009,DDU,ANVT,28
3009,MZP,PRYJ,72
3009,MZP,FTP,111
3009,MZP,GOY,88
3009,MZP,ETW,92
