category,page_number,from_station,to_station,coach,berth_no,berth_type,cabin,cabin_no
SLEEPER CLASS (SL),11,BATHINDA JN (BTI),NARWANA JN (NRW),S2,69,Middle Berth,,9
SLEEPER CLASS (SL),11,BATHINDA JN (BTI),NARWANA JN (NRW),S2,70,Upper Berth,,9
SLEEPER CLASS (SL),11,BATHINDA JN (BTI),SONIPAT (SNP),S2,51,Upper Berth,,7
SLEEPER CLASS (SL),11,BATHINDA JN (BTI),SONIPAT (SNP),S2,52,Lower Berth,,7
SLEEPER CLASS (SL),11,BATHINDA JN (BTI),DELHI (DLI),S2,36,Lower Berth,,5
SLEEPER CLASS (SL),12,filter_list,filter_list,filter_list,filter_list,filter_list,filter_list,filter_list
SLEEPER CLASS (SL),12,BATHINDA JN (BTI),DELHI (DLI),S3,34,Middle Berth,,5
SLEEPER CLASS (SL),12,BATHINDA JN (BTI),DELHI (DLI),S2,43,Upper Berth,,6
SLEEPER CLASS (SL),12,BATHINDA JN (BTI),DELHI (DLI),S2,64,Side Upper Berth,,8
SLEEPER CLASS (SL),12,BATHINDA JN (BTI),DELHI (DLI),S2,45,Middle Berth,,6
SLEEPER CLASS (SL),12,BATHINDA JN (BTI),DELHI (DLI),S2,27,Upper Berth,,4
SLEEPER CLASS (SL),12,SONIPAT (SNP),DELHI (DLI),S2,66,Middle Berth,,9
SLEEPER CLASS (SL),12,SONIPAT (SNP),DELHI (DLI),S2,69,Middle Berth,,9
SLEEPER CLASS (SL),12,SONIPAT (SNP),DELHI (DLI),S2,70,Upper Berth,,9
SLEEPER CLASS (SL),12,BATHINDA JN (BTI),DELHI (DLI),S2,54,Upper Berth,,7
SLEEPER CLASS (SL),12,BATHINDA JN (BTI),SONIPAT (SNP),S2,58,Middle Berth,,8
SLEEPER CLASS (SL),13,filter_list,filter_list,filter_list,filter_list,filter_list,filter_list,filter_list
SLEEPER CLASS (SL),13,BATHINDA JN (BTI),DELHI (DLI),S3,31,Side Lower Berth,,4
SLEEPER CLASS (SL),13,BATHINDA JN (BTI),NARELA (NUR),S2,46,Upper Berth,,6
SLEEPER CLASS (SL),13,BATHINDA JN (BTI),GOHANA (GHNA),S2,71,Side Lower Berth,,9
SLEEPER CLASS (SL),13,BATHINDA JN (BTI),DELHI (DLI),S3,18,Middle Berth,,3
SLEEPER CLASS (SL),13,BATHINDA JN (BTI),DELHI (DLI),S3,36,Lower Berth,,5
SLEEPER CLASS (SL),13,BATHINDA JN (BTI),DELHI (DLI),S2,56,Side Upper Berth,,7
SLEEPER CLASS (SL),13,BATHINDA JN (BTI),JAKHAL JN (JHL),S3,54,Upper Berth,,7
SLEEPER CLASS (SL),13,SONIPAT (SNP),DELHI (DLI),S2,76,Lower Berth,,10
SLEEPER CLASS (SL),13,BATHINDA JN (BTI),DELHI (DLI),S3,12,Lower Berth,,2
SLEEPER CLASS (SL),13,BATHINDA JN (BTI),GHAZIABAD (GZB),S3,29,Middle Berth,,4
SLEEPER CLASS (SL),14,filter_list,filter_list,filter_list,filter_list,filter_list,filter_list,filter_list
SLEEPER CLASS (SL),14,BATHINDA JN (BTI),DELHI (DLI),S2,63,Side Lower Berth,,8
SLEEPER CLASS (SL),14,BATHINDA JN (BTI),GHAZIABAD (GZB),S3,27,Upper Berth,,4
SLEEPER CLASS (SL),14,BATHINDA JN (BTI),DELHI (DLI),S2,47,Side Lower Berth,,6
SLEEPER CLASS (SL),14,BATHINDA JN (BTI),DELHI (DLI),S3,22,Upper Berth,,3
SLEEPER CLASS (SL),14,BATHINDA JN (BTI),NARELA (NUR),S3,21,Middle Berth,,3
SLEEPER CLASS (SL),14,BATHINDA JN (BTI),DELHI (DLI),S3,19,Upper Berth,,3
SLEEPER CLASS (SL),14,BATHINDA JN (BTI),DELHI (DLI),S3,17,Lower Berth,,3
SLEEPER CLASS (SL),14,BATHINDA JN (BTI),MAUR (MAUR),S2,76,Lower Berth,,10
SLEEPER CLASS (SL),14,BATHINDA JN (BTI),JAKHAL JN (JHL),S3,51,Upper Berth,,7
SLEEPER CLASS (SL),14,BATHINDA JN (BTI),KHURJA JN (KRJ),S3,10,Middle Berth,,2
SLEEPER CLASS (SL),15,filter_list,filter_list,filter_list,filter_list,filter_list,filter_list,filter_list
SLEEPER CLASS (SL),15,BATHINDA JN (BTI),DELHI (DLI),S3,6,Upper Berth,,1
SLEEPER CLASS (SL),15,BATHINDA JN (BTI),TOHANA (TUN),S2,66,Middle Berth,,9
SLEEPER CLASS (SL),15,BATHINDA JN (BTI),TOHANA (TUN),S2,67,Upper Berth,,9
SLEEPER CLASS (SL),15,BATHINDA JN (BTI),DELHI (DLI),S3,3,Upper Berth,,1
SLEEPER CLASS (SL),15,BATHINDA JN (BTI),DELHI (DLI),S3,41,Lower Berth,,6
SLEEPER CLASS (SL),15,BATHINDA JN (BTI),DELHI (DLI),S3,20,Lower Berth,,3
SLEEPER CLASS (SL),15,BATHINDA JN (BTI),DELHI (DLI),S3,56,Side Upper Berth,,7
SLEEPER CLASS (SL),15,BATHINDA JN (BTI),DELHI (DLI),S3,74,Middle Berth,,10
SLEEPER CLASS (SL),15,BATHINDA JN (BTI),KHURJA JN (KRJ),S3,13,Middle Berth,,2
SLEEPER CLASS (SL),15,BATHINDA JN (BTI),DELHI (DLI),S3,32,Side Upper Berth,,4
SLEEPER CLASS (SL),16,filter_list,filter_list,filter_list,filter_list,filter_list,filter_list,filter_list
SLEEPER CLASS (SL),16,BATHINDA JN (BTI),DELHI (DLI),S3,49,Lower Berth,,7
SLEEPER CLASS (SL),16,BATHINDA JN (BTI),ALIGARH JN (ALJN),S3,47,Side Lower Berth,,6
SLEEPER CLASS (SL),16,BATHINDA JN (BTI),DELHI (DLI),S3,4,Lower Berth,,1
SLEEPER CLASS (SL),16,BATHINDA JN (BTI),DELHI (DLI),S3,42,Middle Berth,,6
SLEEPER CLASS (SL),16,BATHINDA JN (BTI),DELHI (DLI),S3,38,Upper Berth,,5
SLEEPER CLASS (SL),16,BATHINDA JN (BTI),JIND JN (JIND),S3,71,Side Lower Berth,,9
SLEEPER CLASS (SL),16,BATHINDA JN (BTI),DELHI (DLI),S3,8,Side Upper Berth,,1
SLEEPER CLASS (SL),16,BATHINDA JN (BTI),JIND JN (JIND),S3,67,Upper Berth,,9
SLEEPER CLASS (SL),16,BATHINDA JN (BTI),DELHI (DLI),S3,5,Middle Berth,,1
SLEEPER CLASS (SL),16,BATHINDA JN (BTI),DELHI (DLI),S3,61,Middle Berth,,8
SLEEPER CLASS (SL),17,filter_list,filter_list,filter_list,filter_list,filter_list,filter_list,filter_list
SLEEPER CLASS (SL),17,BATHINDA JN (BTI),DELHI (DLI),S3,40,Side Upper Berth,,5
SLEEPER CLASS (SL),17,BATHINDA JN (BTI),JIND JN (JIND),S3,39,Side Lower Berth,,5
SLEEPER CLASS (SL),17,BATHINDA JN (BTI),DELHI (DLI),S3,37,Middle Berth,,5
SLEEPER CLASS (SL),17,BATHINDA JN (BTI),DELHI (DLI),S3,76,Lower Berth,,10
SLEEPER CLASS (SL),17,BATHINDA JN (BTI),JAKHAL JN (JHL),S3,15,Side Lower Berth,,2
SLEEPER CLASS (SL),17,BATHINDA JN (BTI),DELHI (DLI),S4,7,Side Lower Berth,,1
SLEEPER CLASS (SL),17,BATHINDA JN (BTI),DELHI (DLI),S3,33,Lower Berth,,5
SLEEPER CLASS (SL),17,BATHINDA JN (BTI),SONIPAT (SNP),S3,52,Lower Berth,,7
SLEEPER CLASS (SL),17,BATHINDA JN (BTI),DELHI (DLI),S4,10,Middle Berth,,2
SLEEPER CLASS (SL),17,BATHINDA JN (BTI),JAKHAL JN (JHL),S3,30,Upper Berth,,4
SLEEPER CLASS (SL),18,filter_list,filter_list,filter_list,filter_list,filter_list,filter_list,filter_list
SLEEPER CLASS (SL),18,BATHINDA JN (BTI),JIND JN (JIND),S3,69,Middle Berth,,9
SLEEPER CLASS (SL),18,BATHINDA JN (BTI),DELHI (DLI),S4,14,Upper Berth,,2
SLEEPER CLASS (SL),18,BATHINDA JN (BTI),DELHI (DLI),S3,62,Upper Berth,,8
SLEEPER CLASS (SL),18,BATHINDA JN (BTI),DELHI (DLI),S3,58,Middle Berth,,8
SLEEPER CLASS (SL),18,BATHINDA JN (BTI),BUDHLADA (BLZ),S4,34,Middle Berth,,5
SLEEPER CLASS (SL),18,BATHINDA JN (BTI),DELHI (DLI),S3,45,Middle Berth,,6
SLEEPER CLASS (SL),18,BATHINDA JN (BTI),DELHI (DLI),S3,43,Upper Berth,,6
SLEEPER CLASS (SL),18,BATHINDA JN (BTI),JAKHAL JN (JHL),S3,60,Lower Berth,,8
SLEEPER CLASS (SL),18,BATHINDA JN (BTI),DELHI (DLI),S3,59,Upper Berth,,8
SLEEPER CLASS (SL),18,BATHINDA JN (BTI),DELHI (DLI),S3,57,Lower Berth,,8
SLEEPER CLASS (SL),19,filter_list,filter_list,filter_list,filter_list,filter_list,filter_list,filter_list
SLEEPER CLASS (SL),19,BATHINDA JN (BTI),SONIPAT (SNP),S4,5,Middle Berth,,1
SLEEPER CLASS (SL),19,BATHINDA JN (BTI),DELHI (DLI),S3,35,Upper Berth,,5
SLEEPER CLASS (SL),19,BATHINDA JN (BTI),SONIPAT (SNP),S4,27,Upper Berth,,4
SLEEPER CLASS (SL),19,BATHINDA JN (BTI),JAKHAL JN (JHL),S3,53,Middle Berth,,7
SLEEPER CLASS (SL),19,BATHINDA JN (BTI),DELHI (DLI),S4,30,Upper Berth,,4
SLEEPER CLASS (SL),19,BATHINDA JN (BTI),DELHI (DLI),S3,50,Middle Berth,,7
SLEEPER CLASS (SL),19,BATHINDA JN (BTI),DELHI (DLI),S4,32,Side Upper Berth,,4
SLEEPER CLASS (SL),19,BATHINDA JN (BTI),DELHI (DLI),S3,48,Side Upper Berth,,6
SLEEPER CLASS (SL),19,BATHINDA JN (BTI),DELHI (DLI),S4,54,Upper Berth,,7
SLEEPER CLASS (SL),19,BATHINDA JN (BTI),DELHI (DLI),S3,46,Upper Berth,,6
SLEEPER CLASS (SL),20,filter_list,filter_list,filter_list,filter_list,filter_list,filter_list,filter_list
SLEEPER CLASS (SL),20,BATHINDA JN (BTI),DELHI (DLI),S3,44,Lower Berth,,6
SLEEPER CLASS (SL),20,BATHINDA JN (BTI),DELHI (DLI),S4,20,Lower Berth,,3
SLEEPER CLASS (SL),20,BATHINDA JN (BTI),DELHI (DLI),S3,78,Upper Berth,,10
SLEEPER CLASS (SL),20,BATHINDA JN (BTI),GHAZIABAD (GZB),S4,25,Lower Berth,,4
SLEEPER CLASS (SL),20,BATHINDA JN (BTI),DELHI (DLI),S4,47,Side Lower Berth,,6
SLEEPER CLASS (SL),20,BATHINDA JN (BTI),JIND JN (JIND),S3,72,Side Upper Berth,,9
SLEEPER CLASS (SL),20,BATHINDA JN (BTI),BUDHLADA (BLZ),S4,50,Middle Berth,,7
SLEEPER CLASS (SL),20,SONIPAT (SNP),DELHI (DLI),S4,50,Middle Berth,,7
SLEEPER CLASS (SL),20,BATHINDA JN (BTI),DELHI (DLI),S4,74,Middle Berth,,10
SLEEPER CLASS (SL),20,BATHINDA JN (BTI),NARELA (NUR),S3,65,Lower Berth,,9
SLEEPER CLASS (SL),21,filter_list,filter_list,filter_list,filter_list,filter_list,filter_list,filter_list
SLEEPER CLASS (SL),21,BATHINDA JN (BTI),ALIGARH JN (ALJN),S3,63,Side Lower Berth,,8
SLEEPER CLASS (SL),21,BATHINDA JN (BTI),SONIPAT (SNP),S4,19,Upper Berth,,3
SLEEPER CLASS (SL),21,BATHINDA JN (BTI),MAUR (MAUR),S4,40,Side Upper Berth,,5
SLEEPER CLASS (SL),21,BATHINDA JN (BTI),DELHI (DLI),S3,80,Side Upper Berth,,10
SLEEPER CLASS (SL),21,BATHINDA JN (BTI),ALIGARH JN (ALJN),S3,55,Side Lower Berth,,7
SLEEPER CLASS (SL),21,BATHINDA JN (BTI),DELHI (DLI),S4,67,Upper Berth,,9
SLEEPER CLASS (SL),21,BATHINDA JN (BTI),DELHI (DLI),S3,73,Lower Berth,,10
SLEEPER CLASS (SL),21,BATHINDA JN (BTI),DELHI (DLI),S4,70,Upper Berth,,9
SLEEPER CLASS (SL),21,BATHINDA JN (BTI),DELHI (DLI),S4,52,Lower Berth,,7
SLEEPER CLASS (SL),21,BATHINDA JN (BTI),JIND JN (JIND),S3,66,Middle Berth,,9
SLEEPER CLASS (SL),22,filter_list,filter_list,filter_list,filter_list,filter_list,filter_list,filter_list
SLEEPER CLASS (SL),22,BATHINDA JN (BTI),DELHI (DLI),S3,64,Side Upper Berth,,8
SLEEPER CLASS (SL),22,TOHANA (TUN),DELHI (DLI),S4,58,Middle Berth,,8
SLEEPER CLASS (SL),22,BATHINDA JN (BTI),DELHI (DLI),S4,80,Side Upper Berth,,10
SLEEPER CLASS (SL),22,BATHINDA JN (BTI),DELHI (DLI),S4,1,Lower Berth,,1
SLEEPER CLASS (SL),22,BATHINDA JN (BTI),DELHI (DLI),S3,79,Side Lower Berth,,10
SLEEPER CLASS (SL),22,BATHINDA JN (BTI),DELHI (DLI),S3,77,Middle Berth,,10
SLEEPER CLASS (SL),22,BATHINDA JN (BTI),DELHI (DLI),S4,65,Lower Berth,,9
SLEEPER CLASS (SL),22,BATHINDA JN (BTI),DELHI (DLI),S5,1,Lower Berth,,1
SLEEPER CLASS (SL),22,BATHINDA JN (BTI),JIND JN (JIND),S3,70,Upper Berth,,9
SLEEPER CLASS (SL),22,BATHINDA JN (BTI),DELHI (DLI),S4,72,Side Upper Berth,,9
SLEEPER CLASS (SL),23,filter_list,filter_list,filter_list,filter_list,filter_list,filter_list,filter_list
SLEEPER CLASS (SL),23,BATHINDA JN (BTI),DELHI (DLI),S3,68,Lower Berth,,9
SLEEPER CLASS (SL),23,BATHINDA JN (BTI),NARELA (NUR),S5,17,Lower Berth,,3
SLEEPER CLASS (SL),23,BATHINDA JN (BTI),SONIPAT (SNP),S4,17,Lower Berth,,3
SLEEPER CLASS (SL),23,BATHINDA JN (BTI),DELHI (DLI),S4,59,Upper Berth,,8
SLEEPER CLASS (SL),23,BATHINDA JN (BTI),DELHI (DLI),S4,2,Middle Berth,,1
SLEEPER CLASS (SL),23,SONIPAT (SNP),DELHI (DLI),S4,42,Middle Berth,,6
SLEEPER CLASS (SL),23,BATHINDA JN (BTI),DELHI (DLI),S5,6,Upper Berth,,1
SLEEPER CLASS (SL),23,BATHINDA JN (BTI),DELHI (DLI),S3,75,Upper Berth,,10
SLEEPER CLASS (SL),23,BATHINDA JN (BTI),DELHI (DLI),S5,24,Side Upper Berth,,3
SLEEPER CLASS (SL),23,BATHINDA JN (BTI),SONIPAT (SNP),S4,29,Middle Berth,,4
SLEEPER CLASS (SL),24,filter_list,filter_list,filter_list,filter_list,filter_list,filter_list,filter_list
SLEEPER CLASS (SL),24,BATHINDA JN (BTI),SONIPAT (SNP),S4,16,Side Upper Berth,,2
SLEEPER CLASS (SL),24,BATHINDA JN (BTI),BUDHLADA (BLZ),S4,37,Middle Berth,,5
SLEEPER CLASS (SL),24,BATHINDA JN (BTI),SONIPAT (SNP),S4,18,Middle Berth,,3
SLEEPER CLASS (SL),24,BATHINDA JN (BTI),NARWANA JN (NRW),S5,11,Upper Berth,,2
SLEEPER CLASS (SL),24,BATHINDA JN (BTI),DELHI (DLI),S4,63,Side Lower Berth,,8
SLEEPER CLASS (SL),24,BATHINDA JN (BTI),SONIPAT (SNP),S4,6,Upper Berth,,1
SLEEPER CLASS (SL),24,BATHINDA JN (BTI),GHAZIABAD (GZB),S4,28,Lower Berth,,4
SLEEPER CLASS (SL),24,BATHINDA JN (BTI),DELHI (DLI),S5,21,Middle Berth,,3
SLEEPER CLASS (SL),24,BATHINDA JN (BTI),DELHI (DLI),S4,11,Upper Berth,,2
SLEEPER CLASS (SL),24,BATHINDA JN (BTI),GHAZIABAD (GZB),S5,19,Upper Berth,,3
SLEEPER CLASS (SL),25,filter_list,filter_list,filter_list,filter_list,filter_list,filter_list,filter_list
SLEEPER CLASS (SL),25,BATHINDA JN (BTI),DELHI (DLI),S5,37,Middle Berth,,5
SLEEPER CLASS (SL),25,BATHINDA JN (BTI),BUDHLADA (BLZ),S4,35,Upper Berth,,5
SLEEPER CLASS (SL),25,BATHINDA JN (BTI),BUDHLADA (BLZ),S4,36,Lower Berth,,5
SLEEPER CLASS (SL),25,TOHANA (TUN),DELHI (DLI),S4,57,Lower Berth,,8
SLEEPER CLASS (SL),25,BATHINDA JN (BTI),DELHI (DLI),S5,12,Lower Berth,,2
SLEEPER CLASS (SL),25,BATHINDA JN (BTI),SONIPAT (SNP),S4,21,Middle Berth,,3
SLEEPER CLASS (SL),25,BATHINDA JN (BTI),SONIPAT (SNP),S4,22,Upper Berth,,3
SLEEPER CLASS (SL),25,BATHINDA JN (BTI),DELHI (DLI),S5,44,Lower Berth,,6
SLEEPER CLASS (SL),25,SONIPAT (SNP),DELHI (DLI),S4,46,Upper Berth,,6
SLEEPER CLASS (SL),25,BATHINDA JN (BTI),BUDHLADA (BLZ),S4,49,Lower Berth,,7
SLEEPER CLASS (SL),26,filter_list,filter_list,filter_list,filter_list,filter_list,filter_list,filter_list
SLEEPER CLASS (SL),26,BATHINDA JN (BTI),DELHI (DLI),S4,13,Middle Berth,,2
SLEEPER CLASS (SL),26,BATHINDA JN (BTI),DELHI (DLI),S4,75,Upper Berth,,10
SLEEPER CLASS (SL),26,BATHINDA JN (BTI),DELHI (DLI),S4,56,Side Upper Berth,,7
SLEEPER CLASS (SL),26,BATHINDA JN (BTI),DELHI (DLI),S4,77,Middle Berth,,10
SLEEPER CLASS (SL),26,BATHINDA JN (BTI),DELHI (DLI),S4,78,Upper Berth,,10
SLEEPER CLASS (SL),26,NARELA (NUR),DELHI (DLI),S4,40,Side Upper Berth,,5
SLEEPER CLASS (SL),26,BATHINDA JN (BTI),DELHI (DLI),S5,8,Side Upper Berth,,1
SLEEPER CLASS (SL),26,BATHINDA JN (BTI),NARELA (NUR),S4,26,Middle Berth,,4
SLEEPER CLASS (SL),26,BATHINDA JN (BTI),DELHI (DLI),S4,68,Lower Berth,,9
SLEEPER CLASS (SL),26,BATHINDA JN (BTI),DELHI (DLI),S4,69,Middle Berth,,9
SLEEPER CLASS (SL),27,filter_list,filter_list,filter_list,filter_list,filter_list,filter_list,filter_list
SLEEPER CLASS (SL),27,BATHINDA JN (BTI),DELHI (DLI),S5,41,Lower Berth,,6
SLEEPER CLASS (SL),27,BATHINDA JN (BTI),DELHI (DLI),S4,31,Side Lower Berth,,4
SLEEPER CLASS (SL),27,BATHINDA JN (BTI),ALIGARH JN (ALJN),S5,39,Side Lower Berth,,5
SLEEPER CLASS (SL),27,BATHINDA JN (BTI),DELHI (DLI),S5,57,Lower Berth,,8
SLEEPER CLASS (SL),27,BATHINDA JN (BTI),DELHI (DLI),S4,76,Lower Berth,,10
SLEEPER CLASS (SL),27,TOHANA (TUN),DELHI (DLI),S4,60,Lower Berth,,8
SLEEPER CLASS (SL),27,NARELA (NUR),DELHI (DLI),S4,41,Lower Berth,,6
SLEEPER CLASS (SL),27,BATHINDA JN (BTI),JAKHAL JN (JHL),S5,46,Upper Berth,,6
SLEEPER CLASS (SL),27,BATHINDA JN (BTI),UCHANA (UCA),S4,46,Upper Berth,,6
SLEEPER CLASS (SL),27,BATHINDA JN (BTI),DELHI (DLI),S5,64,Side Upper Berth,,8
SLEEPER CLASS (SL),28,filter_list,filter_list,filter_list,filter_list,filter_list,filter_list,filter_list
SLEEPER CLASS (SL),28,BATHINDA JN (BTI),DELHI (DLI),S5,3,Upper Berth,,1
SLEEPER CLASS (SL),28,BATHINDA JN (BTI),DELHI (DLI),S5,2,Middle Berth,,1
SLEEPER CLASS (SL),28,SONIPAT (SNP),DELHI (DLI),S4,49,Lower Berth,,7
SLEEPER CLASS (SL),28,BATHINDA JN (BTI),BUDHLADA (BLZ),S4,33,Lower Berth,,5
SLEEPER CLASS (SL),28,BATHINDA JN (BTI),DELHI (DLI),S5,16,Side Upper Berth,,2
SLEEPER CLASS (SL),28,BATHINDA JN (BTI),DELHI (DLI),S5,14,Upper Berth,,2
SLEEPER CLASS (SL),28,BATHINDA JN (BTI),DELHI (DLI),S5,32,Side Upper Berth,,4
SLEEPER CLASS (SL),28,BATHINDA JN (BTI),DELHI (DLI),S4,61,Middle Berth,,8
SLEEPER CLASS (SL),28,BATHINDA JN (BTI),DELHI (DLI),S4,62,Upper Berth,,8
SLEEPER CLASS (SL),28,BATHINDA JN (BTI),SONIPAT (SNP),S4,24,Side Upper Berth,,3
SLEEPER CLASS (SL),29,filter_list,filter_list,filter_list,filter_list,filter_list,filter_list,filter_list
SLEEPER CLASS (SL),29,BATHINDA JN (BTI),DELHI (DLI),S4,66,Middle Berth,,9
SLEEPER CLASS (SL),29,BATHINDA JN (BTI),DELHI (DLI),S5,61,Middle Berth,,8
SLEEPER CLASS (SL),29,BATHINDA JN (BTI),BUDHLADA (BLZ),S4,51,Upper Berth,,7
SLEEPER CLASS (SL),29,SONIPAT (SNP),DELHI (DLI),S4,51,Upper Berth,,7
SLEEPER CLASS (SL),29,BATHINDA JN (BTI),DELHI (DLI),S5,15,Side Lower Berth,,2
SLEEPER CLASS (SL),29,BATHINDA JN (BTI),NARWANA JN (NRW),S5,13,Middle Berth,,2
SLEEPER CLASS (SL),29,BATHINDA JN (BTI),DELHI (DLI),S5,9,Lower Berth,,2
SLEEPER CLASS (SL),29,BATHINDA JN (BTI),DELHI (DLI),S4,64,Side Upper Berth,,8
SLEEPER CLASS (SL),29,BATHINDA JN (BTI),DELHI (DLI),S5,66,Middle Berth,,9
SLEEPER CLASS (SL),29,BATHINDA JN (BTI),DELHI (DLI),S6,7,Side Lower Berth,,1
SLEEPER CLASS (SL),30,filter_list,filter_list,filter_list,filter_list,filter_list,filter_list,filter_list
SLEEPER CLASS (SL),30,BATHINDA JN (BTI),DELHI (DLI),S5,22,Upper Berth,,3
SLEEPER CLASS (SL),30,BATHINDA JN (BTI),DELHI (DLI),S5,59,Upper Berth,,8
SLEEPER CLASS (SL),30,BATHINDA JN (BTI),DELHI (DLI),S4,53,Middle Berth,,7
SLEEPER CLASS (SL),30,BATHINDA JN (BTI),NARELA (NUR),S6,20,Lower Berth,,3
SLEEPER CLASS (SL),30,BATHINDA JN (BTI),NARWANA JN (NRW),S5,10,Middle Berth,,2
SLEEPER CLASS (SL),30,BATHINDA JN (BTI),DELHI (DLI),S6,9,Lower Berth,,2
SLEEPER CLASS (SL),30,BATHINDA JN (BTI),DELHI (DLI),S5,5,Middle Berth,,1
SLEEPER CLASS (SL),30,BATHINDA JN (BTI),DELHI (DLI),S5,23,Side Lower Berth,,3
SLEEPER CLASS (SL),30,BATHINDA JN (BTI),DELHI (DLI),S6,4,Lower Berth,,1
SLEEPER CLASS (SL),30,BATHINDA JN (BTI),DELHI (DLI),S4,73,Lower Berth,,10
SLEEPER CLASS (SL),31,filter_list,filter_list,filter_list,filter_list,filter_list,filter_list,filter_list
SLEEPER CLASS (SL),31,BATHINDA JN (BTI),DELHI (DLI),S5,56,Side Upper Berth,,7
SLEEPER CLASS (SL),31,BATHINDA JN (BTI),DELHI (DLI),S5,54,Upper Berth,,7
SLEEPER CLASS (SL),31,BATHINDA JN (BTI),DELHI (DLI),S5,72,Side Upper Berth,,9
SLEEPER CLASS (SL),31,BATHINDA JN (BTI),DELHI (DLI),S5,71,Side Lower Berth,,9
SLEEPER CLASS (SL),31,BATHINDA JN (BTI),DELHI (DLI),S5,48,Side Upper Berth,,6
SLEEPER CLASS (SL),31,BATHINDA JN (BTI),JAKHAL JN (JHL),S5,42,Middle Berth,,6
SLEEPER CLASS (SL),31,BATHINDA JN (BTI),NARELA (NUR),S5,20,Lower Berth,,3
SLEEPER CLASS (SL),31,BATHINDA JN (BTI),DELHI (DLI),S6,40,Side Upper Berth,,5
SLEEPER CLASS (SL),31,BATHINDA JN (BTI),SONIPAT (SNP),S5,55,Side Lower Berth,,7
SLEEPER CLASS (SL),31,BATHINDA JN (BTI),DELHI (DLI),S5,74,Middle Berth,,10
SLEEPER CLASS (SL),32,filter_list,filter_list,filter_list,filter_list,filter_list,filter_list,filter_list
SLEEPER CLASS (SL),32,BATHINDA JN (BTI),DELHI (DLI),S5,53,Middle Berth,,7
SLEEPER CLASS (SL),32,BATHINDA JN (BTI),DELHI (DLI),S5,30,Upper Berth,,4
SLEEPER CLASS (SL),32,BATHINDA JN (BTI),DELHI (DLI),S5,29,Middle Berth,,4
SLEEPER CLASS (SL),32,BATHINDA JN (BTI),DELHI (DLI),S5,62,Upper Berth,,8
SLEEPER CLASS (SL),32,BATHINDA JN (BTI),DELHI (DLI),S6,24,Side Upper Berth,,3
SLEEPER CLASS (SL),32,BATHINDA JN (BTI),DELHI (DLI),S6,22,Upper Berth,,3
SLEEPER CLASS (SL),32,BATHINDA JN (BTI),DELHI (DLI),S5,76,Lower Berth,,10
SLEEPER CLASS (SL),32,BATHINDA JN (BTI),DELHI (DLI),S6,15,Side Lower Berth,,2
SLEEPER CLASS (SL),32,BATHINDA JN (BTI),DELHI (DLI),S6,14,Upper Berth,,2
SLEEPER CLASS (SL),32,BATHINDA JN (BTI),DELHI (DLI),S5,68,Lower Berth,,9
SLEEPER CLASS (SL),33,filter_list,filter_list,filter_list,filter_list,filter_list,filter_list,filter_list
SLEEPER CLASS (SL),33,BATHINDA JN (BTI),KHURJA JN (KRJ),S6,49,Lower Berth,,7
SLEEPER CLASS (SL),33,BATHINDA JN (BTI),JAKHAL JN (JHL),S5,45,Middle Berth,,6
SLEEPER CLASS (SL),33,BATHINDA JN (BTI),DELHI (DLI),S6,67,Upper Berth,,9
SLEEPER CLASS (SL),33,BATHINDA JN (BTI),JAKHAL JN (JHL),S5,43,Upper Berth,,6
SLEEPER CLASS (SL),33,BATHINDA JN (BTI),DELHI (DLI),S5,18,Middle Berth,,3
SLEEPER CLASS (SL),33,BATHINDA JN (BTI),DELHI (DLI),S6,60,Lower Berth,,8
SLEEPER CLASS (SL),33,BATHINDA JN (BTI),DELHI (DLI),S5,75,Upper Berth,,10
SLEEPER CLASS (SL),33,BATHINDA JN (BTI),DELHI (DLI),S6,17,Lower Berth,,3
SLEEPER CLASS (SL),33,BATHINDA JN (BTI),DELHI (DLI),S5,73,Lower Berth,,10
SLEEPER CLASS (SL),33,BATHINDA JN (BTI),DELHI (DLI),S5,47,Side Lower Berth,,6
SLEEPER CLASS (SL),34,filter_list,filter_list,filter_list,filter_list,filter_list,filter_list,filter_list
SLEEPER CLASS (SL),34,BATHINDA JN (BTI),DELHI (DLI),S6,69,Middle Berth,,9
SLEEPER CLASS (SL),34,BATHINDA JN (BTI),DELHI (DLI),S5,65,Lower Berth,,9
SLEEPER CLASS (SL),34,BATHINDA JN (BTI),DELHI (DLI),S5,63,Side Lower Berth,,8
SLEEPER CLASS (SL),34,BATHINDA JN (BTI),DELHI (DLI),S5,60,Lower Berth,,8
SLEEPER CLASS (SL),34,BATHINDA JN (BTI),DELHI (DLI),S5,38,Upper Berth,,5
SLEEPER CLASS (SL),34,BATHINDA JN (BTI),DELHI (DLI),S6,19,Upper Berth,,3
SLEEPER CLASS (SL),34,BATHINDA JN (BTI),JAKHAL JN (JHL),S6,35,Upper Berth,,5
SLEEPER CLASS (SL),34,BATHINDA JN (BTI),DELHI (DLI),S5,70,Upper Berth,,9
SLEEPER CLASS (SL),34,BATHINDA JN (BTI),DELHI (DLI),S5,69,Middle Berth,,9
SLEEPER CLASS (SL),34,BATHINDA JN (BTI),DELHI (DLI),S6,11,Upper Berth,,2
SLEEPER CLASS (SL),35,filter_list,filter_list,filter_list,filter_list,filter_list,filter_list,filter_list
