category,page_number,from_station,to_station,coach,berth_no,berth_type,cabin,cabin_no
SLEEPER CLASS (SL),36,PATNA JN (PNBE),RAJENDRANAGAR T (RJPB),S1,54,Upper Berth,,7
SLEEPER CLASS (SL),36,PATNA JN (PNBE),RAJENDRANAGAR T (RJPB),S1,53,Middle Berth,,7
SLEEPER CLASS (SL),36,PATNA JN (PNBE),RAJENDRANAGAR T (RJPB),S1,32,Side Upper Berth,,4
SLEEPER CLASS (SL),36,PATNA JN (PNBE),RAJENDRANAGAR T (RJPB),S1,51,Upper Berth,,7
SLEEPER CLASS (SL),36,PATNA JN (PNBE),RAJENDRANAGAR T (RJPB),S1,30,Upper Berth,,4
SLEEPER CLASS (SL),36,PATNA JN (PNBE),RAJENDRANAGAR T (RJPB),S1,9,Lower Berth,,2
SLEEPER CLASS (SL),36,PATNA JN (PNBE),RAJENDRANAGAR T (RJPB),S1,28,Lower Berth,,4
SLEEPER CLASS (SL),37,filter_list,filter_list,filter_list,filter_list,filter_list,filter_list,filter_list
SLEEPER CLASS (SL),37,ARA JN (ARA),RAJENDRANAGAR T (RJPB),S1,27,Upper Berth,,4
SLEEPER CLASS (SL),37,PATNA JN (PNBE),RAJENDRANAGAR T (RJPB),S1,26,Middle Berth,,4
SLEEPER CLASS (SL),37,PATNA JN (PNBE),RAJENDRANAGAR T (RJPB),S1,25,Lower Berth,,4
SLEEPER CLASS (SL),37,PATNA JN (PNBE),RAJENDRANAGAR T (RJPB),S1,24,Side Upper Berth,,3
SLEEPER CLASS (SL),37,PATNA JN (PNBE),RAJENDRANAGAR T (RJPB),S1,23,Side Lower Berth,,3
SLEEPER CLASS (SL),37,PATNA JN (PNBE),RAJENDRANAGAR T (RJPB),S1,22,Upper Berth,,3
SLEEPER CLASS (SL),37,MIRZAPUR (MZP),DD UPADHYAYA JN (DDU),S1,41,Lower Berth,,6
SLEEPER CLASS (SL),37,PATNA JN (PNBE),RAJENDRANAGAR T (RJPB),S1,40,Side Upper Berth,,5
SLEEPER CLASS (SL),37,PATNA JN (PNBE),RAJENDRANAGAR T (RJPB),S1,39,Side Lower Berth,,5
SLEEPER CLASS (SL),37,PATNA JN (PNBE),RAJENDRANAGAR T (RJPB),S1,38,Upper Berth,,5
SLEEPER CLASS (SL),38,filter_list,filter_list,filter_list,filter_list,filter_list,filter_list,filter_list
SLEEPER CLASS (SL),38,ARA JN (ARA),RAJENDRANAGAR T (RJPB),S1,37,Middle Berth,,5
SLEEPER CLASS (SL),38,ARA JN (ARA),RAJENDRANAGAR T (RJPB),S1,36,Lower Berth,,5
SLEEPER CLASS (SL),38,PATNA JN (PNBE),RAJENDRANAGAR T (RJPB),S1,15,Side Lower Berth,,2
SLEEPER CLASS (SL),38,PATNA JN (PNBE),RAJENDRANAGAR T (RJPB),S1,34,Middle Berth,,5
SLEEPER CLASS (SL),38,PATNA JN (PNBE),RAJENDRANAGAR T (RJPB),S1,33,Lower Berth,,5
SLEEPER CLASS (SL),38,PATNA JN (PNBE),RAJENDRANAGAR T (RJPB),S1,12,Lower Berth,,2
SLEEPER CLASS (SL),38,PATNA JN (PNBE),RAJENDRANAGAR T (RJPB),S1,31,Side Lower Berth,,4
